handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_796bb1b6-ab89-3266-45aa-f747a1edfbdb,Product,"Buff and Shine 6"" Uro-Fiber™ Pad Part# 692MFP","<p>Buff and Shine Uro-Fiber Pads are designed to fully maximize the detailing potential already seen in microfiber pads. With a 25% lower pile than traditional microfiber pads, Buff and Shine Uro-Fiber Pads also feature a blend of two different microfiber grades into just one pad. These two features, never before seen in a microfiber pad, allow you to cut, polish and finish in just one step!<br><br>While the black and white fibers found in the Buff and Shine Uro-Fiber Pads lead to an overall attractive appearance, they are for so much more than just looks.&nbsp;With both cutting fibers and polishing fibers blended together into one pad, you are now able to remove light to moderate scratches and swirls, polish to perfection, and buff to a high shine in just one pad!&nbsp;Although, of course, you will need a clean pad for each step.<br><br>6 inch Buff and Shine Uro-Fiber pad can be used with a 5 or 6 inch backing plate.<br>&nbsp;</p>",088a11_b1f7a5a47c1d4b2d948695e1a07d2570~mv2.gif;088a11_8a159d9fe4d54815b9e50600e33d099b~mv2.jpg;088a11_9395f688e81d42399a05f9aa3a533116~mv2.jpg,6 INCH Micro Fiber,692MFP,,14.5,,true,PERCENT,0.0,20,0.3,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Face Dia: 6.5""</li> 
</ul> 
<ul> 
 <li>Loop Dia: 6""</li> 
 <li>Application:&nbsp;Polishing &amp; Finishing</li> 
 <li>Use with Buff and Shine Backing Plate 658Y</li> 
 <li>Made in the USA</li> 
</ul>",,,,,,,,,,,,,,,,,
product_466dad02-0e8b-a819-1803-c0fb0db77f87,Product,Buff and Shine The Reflection Artist Decon Clay Fine Grade# GC100 - 2 Pack,"<p>Price is for two&nbsp;100 gram bars.</p><p>&nbsp;</p><p>Operation: Decon The Surface</p><p>&nbsp;</p><p>Buff and Shine The Reflection Artist Decon Clay Fine Grade is a clay bar dedicated for fine to medium contamination removal. Buff and Shine Reflection Artist Decon Clay Fine Grade can remove a variety of contaminants, such as overspray, industrial fallout, tree sap and more. Being used on a variety of surfaces, Buff and Shine Reflection Artist Decon Clay Fine Grade leaves the surface with a glass-like finish.</p><p>&nbsp;</p><p>Before you can begin to work on your car, you have to remove some of the contaminants that you cannot see. Can't see them, so they shouldn’t matter right? Wrong! Just run your hand, or better yet, your hand inside a plastic baggie, over your surfaces. If it feels rough and does not smoothly move across the surface, then it is contaminated and you need to rid your car before you can detail with a wax, sealant, or really anything.</p><p>&nbsp;</p><p>Buff and Shine Reflection Artist Decon Clay Fine Grade can remove fine to medium contaminant levels. It will remove contamination from overspray, rail dust, industrial fallout, bugs, tar, tree sap and ferrous metal particles. It will easily and gently life up their stubborn foreign particles, leaving behind a smooth, glass-like finish. This clay bar even helps reduce the chance of swirling during the polishing process.</p><p>&nbsp;</p><p>Buff and Shine Reflection Artist Decon Clay Fine Grade can be used on virtually any surface. These surfaces include paint, glass, chrome, plastic and fiberglass. Not only that, but it can be used on different types of vehicles, including cars, trucks, SUV's, motorcycles, boats, RV's and even airplanes.<br><br><strong>Your paint finish accumulates all these contaminants:</strong></p><ul>	<li>Bug remains</li>	<li>Bird droppings</li>	<li>Rail and brake dust</li>	<li>Road sand and salt</li>	<li>Over spray</li>	<li>Mineral deposits (from hard water)</li>	<li>Industrial fallout</li>	<li>Acid rain deposits</li>	<li>Tar, grease, and oil from the roadway and things we can't imagine</li>	<li>Model: GC100</li></ul>",088a11_032119b89262472f9d43baf391872a0e~mv2.jpg;088a11_bcc6e33bef4643428c1c9a5a796dbf92~mv2.jpg;088a11_5508e7bd3da845a5bf566db504396755~mv2.jpg;c0abaa_364a5cde7fa74f2abb4c1b5f6806aa2a~mv2.jpg,Clay Bars,GC100,New Arrival In Stock,24.95,,true,PERCENT,0.0,6,1.0,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_9a4032d4-8ad1-0152-10a3-321074b2b413,Product,Buff and Shine The Reflection Artist Decon Clay Medium Grade# OC100 - 2 Pack,"<p><u><strong>Package Quantity:&nbsp; Two 100 Gram Bars</strong></u></p><p>&nbsp;</p><p><strong>Operation: Decon The Surface</strong></p><p>&nbsp;</p><p>Buff and Shine Reflection Artist Decon Clay Medium Grade is a clay bar dedicated for medium to heavy contamination removal. Buff and Shine Reflection Artist Decon Clay Medium Grade can remove a variety of contaminants, such as overspray, industrial fallout, tree sap and more. Being used on a variety of surfaces, Buff and Shine Reflection Artist Decon Clay Medium Grade leaves the surface with a glass-like finish.</p><p>&nbsp;</p><p>Before you can begin to work on your car, you have to remove some of the contaminants that you cannot see. Can't see them, so they shouldn’t matter right? Wrong! Just run your hand, or better yet, your hand inside a plastic baggie, over your surfaces. If it feels rough and does not smoothly move across the surface, then it is contaminated and you need to rid your car before you can detail with a wax, sealant, or really anything.</p><p>&nbsp;</p><p>Buff and Shine Reflection Artist Decon Clay Medium Grade can remove medium to heavy contaminant levels. It will remove contamination from overspray, rail dust, industrial fallout, bugs, tar, tree sap and ferrous metal particles. It will easily and gently lift up their stubborn foreign particles, leaving behind a smooth, glass-like finish. This clay bar even helps reduce the chance of swirling during the polishing process.</p><p>&nbsp;</p><p>Buff and Shine Reflection Artist Decon Clay Medium Grade can be used on virtually any surface. These surfaces include paint, glass, chrome, plastic and fiberglass. Not only that, but it can be used on different types of vehicles, including cars, trucks, SUV's, motorcycles, boats, RV's and even airplanes.</p><p>&nbsp;</p><p><strong>DIRECTIONS:</strong></p><ul>	<li>Thoroughly wash and rinse vehicle.</li>	<li>Spray your favorite clay lubricant over 2x2' area of vehicles painted surface.</li>	<li>Gently rub clay bar over painted surface with a<u><strong> back-and-forth motion</strong></u> to remove exterior contaminants.</li>	<li>Wipe with clean microfiber towel to remove contaminants and remaining lubricant.</li>	<li>This aggressive clay formula may require light machine polishing to remove marring on paint surfaces.</li></ul><p><br><strong>Your paint finish accumulates all these contaminants:</strong></p><ul>	<li>Bug remains</li>	<li>Bird droppings</li>	<li>Rail and brake dust</li>	<li>Road sand and salt</li>	<li>Over spray</li>	<li>Mineral deposits (from hard water)</li>	<li>Industrial fallout</li>	<li>Acid rain deposits</li>	<li>Tar, grease, and oil from the roadway and things we can't imagine</li>	<li>Model: GC100</li></ul>",088a11_8e64349a89524e65a039d8864416e73c~mv2.jpg;088a11_ed6c48277a494d35a8b2cdf0ba4cd125~mv2.jpg;088a11_5508e7bd3da845a5bf566db504396755~mv2.jpg;c0abaa_364a5cde7fa74f2abb4c1b5f6806aa2a~mv2.jpg,Clay Bars,OC100,New Arrival In Stock,24.95,,true,PERCENT,0.0,6,1.0,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_3ae7e521-b836-9920-d18e-2e769a35d295,Product,Buff and Shine Wool Buffing Pad Cleaning Spur Part# 1600,"<div><div><div><div><div><div><div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Wool Buffing Pad Cleaning Spur</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div><div><div><div><div><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Our Cleaning Spur is a great tool to clean your wool pads and bonnets. The cleaning spur will extend the life of your wool pad or bonnet.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><div>&nbsp;</div></div></div></div></div></div></div></div></div></div></div></div></div><div><div><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>You can expect the best with Buff and Shine and as always, proudly made in the USA.</span></span></span></span></span></span></span></span>&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></div></div>",088a11_ca82fab18d194c83aa257cf4405ee9c9~mv2_d_1600_1200_s_2.jpg;088a11_da7466e989cb4e0891c75a65466474ff~mv2.jpg;088a11_913c7e86a15147a2a9f7bc50628685f7~mv2.jpg,Cleaning Spur,1600,,10.25,,true,PERCENT,0.0,12,0.0,,,,,,,,,,,,,,,,,,,Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,,,
product_21023280-96ab-8d6f-008a-787177634b5f,Product,"Buff and Shine Double Sided Pad Spacer, English & English Threads 5/8x11 #1400","<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>5/8""x11 Thread&nbsp;&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>&nbsp;</p><div><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>Our Double Sided Pad adapter is made of zinc plated steel that will hold up to any job. These provide a space between the double sided pad and polisher to avoid them rubbing onto each other.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p></div>",088a11_4d8ef7de9861496796e5965b86850a86~mv2.jpg;088a11_2f3812f7abbf4b1f8e975788c879555b~mv2.jpg,Adaptors,1400,,11.99,,true,PERCENT,0.0,8,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Male 5/8"" x&nbsp; 11</li> 
 <li>Female 5/8"" x 11</li> 
 <li>Made in the USA</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_3b2859a7-6b24-f7ec-6600-8dd70bb0fd0b,Product,Buff and Shine Drill Conversion Adapter Part# SP5814,"<p>Drill adapter SP5814 has a 1/4"" drill chuck on one side and the other side has a male 5/8"" x 11 thread end for our 3"" rotary backing plate 358.</p>",088a11_22eac37fc4f14855b46031c451966d48~mv2.jpg;088a11_fde144ce7f0f482182ac12bfeaafb0b2~mv2.jpg,Adaptors,SP5814,,7.75,,true,PERCENT,0.0,6,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Male 5/8"" x 11</li> 
 <li>Male Drill 1/4"" Chuck</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_13be4385-d7af-d9e2-a042-13357ad02a8e,Product,Buff and Shine D.A. Conversion Adaptor Part# DA5816,"<p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>5/8""x11 Thread x 5/16"" 24 Thread&nbsp;</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p><p>&nbsp;</p><p><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span><span>D.A. Adapter ( Part# DA5816) has a male 5/16"" x 24 thread one side and the other side has a male 5/8"" x 11 thread end for our 3"" rotary backing plate 358.</span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></span></p>",088a11_952fb21eb4214cd7addabd448ff50494~mv2.jpg,Adaptors,DA5816,,8.75,,true,PERCENT,0.0,4,0.4,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Male 5/16"" x 24</li> 
 <li>Male 5/8"" x 11</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,Buff and Shine
product_c1ded7cd-0b2d-b40f-4332-cf118c2b5492,Product,"Buff and Shine 6"" Flex Edge Grip Backing Plate Part# 658Y","<p><span><span><span><span><span><span>The flex edges allow the backing plate to be more forgiving while buffing&nbsp;and they fit the 6"" Foam Pad line along with the Center Ring Wool Pads.</span></span></span></span></span></span></p>",088a11_2ba2462b3ceb4c308296563001c95877~mv2.jpeg,Backing Plates;Backing Plates 6 Inch,658Y,,17.99,,false,PERCENT,0.0,12,0.12,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Diameter: 6""</li> 
 <li>Thread: 5/8"" x 11</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_87a986a0-e41c-a07f-2871-f1ac814bf696,Product,"Buff and Shine 3"" Flex Edge D.A & Drill Backing Plate Part# 300Y",<p>Buff and Shine re-engineered high quality backing plates for high speed buffing were developed with 20 years of expertise in the field. These Plates are top performers that are guaranteed to give you the results you are looking for.</p>,088a11_f5918836aff94f269960799961bdf26d~mv2.jpg;088a11_dabcaf568a0a47ae8f2d00219d21b058~mv2.jpg,Backing Plates;Backing Plates 3 Inch,300Y,,13.5,,true,PERCENT,0.0,11,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Diameter: 3""</li> 
 <li>Thread: Female 5/16"" x 24</li> 
 <li>Adapter No. 1: Drill chuck (Max 3000 RPM)</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
product_5afdce7b-db6e-9016-a5bb-8d81a4f7f0e8,Product,"Buff and Shine 7"" Rigid & Flex Edge Grip Backing Plate Part# 1800",<p>Buff and Shine re-engineered high quality backing plates for high speed buffing were developed with 20 years of expertise in the field. These Plates are top performers that are guaranteed to give you the results you are looking for.</p>,088a11_48e4357643bb47b992d71d1b32671b4e~mv2.jpeg;088a11_3647801e5be84621af43d608121b2574~mv2.jpg;088a11_f25531088f2244b0b6e07bd69ac81d16~mv2.jpeg,Backing Plates;Backing Plates 7 Inch,1800,,18.75,,false,PERCENT,0.0,1,0.0,,,,,,,,,,,,,,,,,,,Specifications:,"<ul> 
 <li>Diameter:&nbsp;7""</li> 
 <li>Thickness:&nbsp;1""</li> 
 <li>Thread:&nbsp;5/8"" x&nbsp;11""</li> 
 <li>Max RPM:&nbsp;3000</li> 
</ul>",Returns Accepted Within 14 Days Of Purchase,"<p>Item must be unused and have original packaging.</p> 
<p>Please contact me to start the return process.</p>",Free Shipping,<p>Free Shipping on all items. Most items are shipped via the USPS within 3 business days with delivery in 3 - 4 days.</p>,,,,,,,,,,,,,
